time,subject,fuzzer,run,state_type,state
1764777286,lighttpd1,aflnet,1,edges,7
1764777326,lighttpd1,aflnet,1,nodes,6
1764777326,lighttpd1,aflnet,1,edges,7
1764777409,lighttpd1,aflnet,1,nodes,6
1764777409,lighttpd1,aflnet,1,edges,9
1764777456,lighttpd1,aflnet,1,nodes,6
1764777456,lighttpd1,aflnet,1,edges,9
1764777528,lighttpd1,aflnet,1,nodes,6
1764777528,lighttpd1,aflnet,1,edges,9
1764777569,lighttpd1,aflnet,1,nodes,6
1764777569,lighttpd1,aflnet,1,edges,9
1764777614,lighttpd1,aflnet,1,nodes,6
1764777614,lighttpd1,aflnet,1,edges,9
1764777632,lighttpd1,aflnet,1,nodes,6
1764777632,lighttpd1,aflnet,1,edges,9
1764777747,lighttpd1,aflnet,1,nodes,6
1764777747,lighttpd1,aflnet,1,edges,9
1764777797,lighttpd1,aflnet,1,nodes,6
1764777797,lighttpd1,aflnet,1,edges,9
1764777831,lighttpd1,aflnet,1,nodes,6
1764777831,lighttpd1,aflnet,1,edges,9
1764777847,lighttpd1,aflnet,1,nodes,6
1764777847,lighttpd1,aflnet,1,edges,9
1764777887,lighttpd1,aflnet,1,nodes,6
1764777887,lighttpd1,aflnet,1,edges,9
1764777922,lighttpd1,aflnet,1,nodes,6
1764777922,lighttpd1,aflnet,1,edges,9
1764777993,lighttpd1,aflnet,1,nodes,6
1764777993,lighttpd1,aflnet,1,edges,9
1764778054,lighttpd1,aflnet,1,nodes,6
1764778054,lighttpd1,aflnet,1,edges,9
1764778070,lighttpd1,aflnet,1,nodes,6
1764778070,lighttpd1,aflnet,1,edges,9
1764778091,lighttpd1,aflnet,1,nodes,6
1764778091,lighttpd1,aflnet,1,edges,9
1764778166,lighttpd1,aflnet,1,nodes,6
1764778166,lighttpd1,aflnet,1,edges,9
1764778178,lighttpd1,aflnet,1,nodes,6
1764778178,lighttpd1,aflnet,1,edges,9
1764778217,lighttpd1,aflnet,1,nodes,6
1764778217,lighttpd1,aflnet,1,edges,9
1764778256,lighttpd1,aflnet,1,nodes,6
1764778256,lighttpd1,aflnet,1,edges,9
1764778273,lighttpd1,aflnet,1,nodes,6
1764778273,lighttpd1,aflnet,1,edges,9
1764778341,lighttpd1,aflnet,1,nodes,6
1764778341,lighttpd1,aflnet,1,edges,9
