subject,fuzzer,data_type,time,data
live555,aflnet,nodes,656,9.0
live555,aflnet,nodes,657,9.0
live555,aflnet,nodes,658,9.0
live555,aflnet,nodes,659,9.0
live555,aflnet,nodes,660,9.0
live555,aflnet,nodes,661,9.0
live555,aflnet,nodes,662,9.0
live555,aflnet,nodes,663,9.0
live555,aflnet,nodes,664,9.0
live555,aflnet,nodes,665,9.0
live555,aflnet,nodes,666,9.0
live555,aflnet,nodes,667,9.0
live555,aflnet,nodes,668,9.0
live555,aflnet,nodes,669,9.0
live555,aflnet,nodes,670,9.0
live555,aflnet,nodes,671,9.0
live555,aflnet,nodes,672,9.0
live555,aflnet,nodes,673,9.0
live555,aflnet,nodes,674,9.0
live555,aflnet,nodes,675,9.0
live555,aflnet,nodes,676,9.0
live555,aflnet,nodes,677,9.0
live555,aflnet,nodes,678,9.0
live555,aflnet,nodes,679,9.0
live555,aflnet,nodes,680,9.0
live555,aflnet,nodes,681,9.0
live555,aflnet,nodes,682,9.0
live555,aflnet,nodes,683,9.0
live555,aflnet,nodes,684,9.0
live555,aflnet,nodes,685,9.0
live555,aflnet,nodes,686,9.0
live555,aflnet,nodes,687,9.0
live555,aflnet,nodes,688,9.0
live555,aflnet,nodes,689,9.0
live555,aflnet,nodes,690,9.0
live555,aflnet,nodes,691,9.0
live555,aflnet,nodes,692,9.0
live555,aflnet,nodes,693,9.0
live555,aflnet,nodes,694,9.0
live555,aflnet,nodes,695,9.0
live555,aflnet,nodes,696,9.0
live555,aflnet,nodes,697,9.0
live555,aflnet,nodes,698,9.0
live555,aflnet,nodes,699,9.0
live555,aflnet,nodes,700,9.0
live555,aflnet,nodes,701,9.0
live555,aflnet,nodes,702,9.0
live555,aflnet,nodes,703,9.0
live555,aflnet,nodes,704,9.0
live555,aflnet,nodes,705,9.0
live555,aflnet,nodes,706,9.0
live555,aflnet,nodes,707,9.0
live555,aflnet,nodes,708,9.0
live555,aflnet,nodes,709,9.0
live555,aflnet,nodes,710,9.0
live555,aflnet,nodes,711,9.0
live555,aflnet,nodes,712,9.0
live555,aflnet,nodes,713,9.0
live555,aflnet,nodes,714,9.0
live555,aflnet,nodes,715,9.0
live555,aflnet,nodes,716,9.0
live555,aflnet,nodes,717,9.0
live555,aflnet,nodes,718,9.0
live555,aflnet,nodes,719,9.0
live555,aflnet,nodes,720,9.0
live555,aflnet,nodes,721,9.0
live555,aflnet,nodes,722,9.0
live555,aflnet,nodes,723,9.0
live555,aflnet,nodes,724,9.0
live555,aflnet,nodes,725,9.0
live555,aflnet,nodes,726,9.0
live555,aflnet,nodes,727,9.0
live555,aflnet,nodes,728,9.0
live555,aflnet,nodes,729,9.0
live555,aflnet,nodes,730,9.0
live555,aflnet,nodes,731,9.0
live555,aflnet,nodes,732,9.0
live555,aflnet,nodes,733,9.0
live555,aflnet,nodes,734,9.0
live555,aflnet,nodes,735,9.0
live555,aflnet,nodes,736,9.0
live555,aflnet,nodes,737,9.0
live555,aflnet,nodes,738,9.0
live555,aflnet,nodes,739,9.0
live555,aflnet,nodes,740,9.0
live555,aflnet,nodes,741,9.0
live555,aflnet,nodes,742,9.0
live555,aflnet,nodes,743,9.0
live555,aflnet,nodes,744,9.0
live555,aflnet,nodes,745,9.0
live555,aflnet,nodes,746,9.0
live555,aflnet,nodes,747,9.0
live555,aflnet,nodes,748,9.0
live555,aflnet,nodes,749,9.0
live555,aflnet,nodes,750,9.0
live555,aflnet,nodes,751,9.0
live555,aflnet,nodes,752,9.0
live555,aflnet,nodes,753,9.0
live555,aflnet,nodes,754,9.0
live555,aflnet,nodes,755,9.0
live555,aflnet,nodes,756,9.0
live555,aflnet,nodes,757,9.0
live555,aflnet,nodes,758,9.0
live555,aflnet,nodes,759,9.0
live555,aflnet,nodes,760,9.0
live555,aflnet,nodes,761,9.0
live555,aflnet,nodes,762,9.0
live555,aflnet,nodes,763,9.0
live555,aflnet,nodes,764,9.0
live555,aflnet,nodes,765,9.0
live555,aflnet,nodes,766,9.0
live555,aflnet,nodes,767,9.0
live555,aflnet,nodes,768,9.0
live555,aflnet,nodes,769,9.0
live555,aflnet,nodes,770,9.0
live555,aflnet,nodes,771,9.0
