time,subject,fuzzer,run,cov_type,cov
1764774134,proftpd,aflnet,1,b_per,15.3
1764774134,proftpd,aflnet,1,b_abs,3990
1764774141,proftpd,aflnet,1,l_per,21.4
1764774141,proftpd,aflnet,1,l_abs,9126
1764774141,proftpd,aflnet,1,b_per,15.3
1764774141,proftpd,aflnet,1,b_abs,3990
1764774148,proftpd,aflnet,1,l_per,21.4
1764774148,proftpd,aflnet,1,l_abs,9126
1764774148,proftpd,aflnet,1,b_per,15.3
1764774148,proftpd,aflnet,1,b_abs,3990
1764774150,proftpd,aflnet,1,l_per,21.4
1764774150,proftpd,aflnet,1,l_abs,9126
1764774150,proftpd,aflnet,1,b_per,15.3
1764774150,proftpd,aflnet,1,b_abs,3990
1764774152,proftpd,aflnet,1,l_per,21.4
1764774152,proftpd,aflnet,1,l_abs,9126
1764774152,proftpd,aflnet,1,b_per,15.3
1764774152,proftpd,aflnet,1,b_abs,3990
1764774154,proftpd,aflnet,1,l_per,21.4
1764774154,proftpd,aflnet,1,l_abs,9126
1764774154,proftpd,aflnet,1,b_per,15.3
1764774154,proftpd,aflnet,1,b_abs,3990
1764774155,proftpd,aflnet,1,l_per,21.4
1764774155,proftpd,aflnet,1,l_abs,9126
1764774155,proftpd,aflnet,1,b_per,15.3
1764774155,proftpd,aflnet,1,b_abs,3990
1764774164,proftpd,aflnet,1,l_per,21.4
1764774164,proftpd,aflnet,1,l_abs,9126
1764774164,proftpd,aflnet,1,b_per,15.3
1764774164,proftpd,aflnet,1,b_abs,3990
1764774166,proftpd,aflnet,1,l_per,21.4
1764774166,proftpd,aflnet,1,l_abs,9126
1764774166,proftpd,aflnet,1,b_per,15.3
1764774166,proftpd,aflnet,1,b_abs,3990
1764774172,proftpd,aflnet,1,l_per,21.4
1764774172,proftpd,aflnet,1,l_abs,9126
1764774172,proftpd,aflnet,1,b_per,15.3
1764774172,proftpd,aflnet,1,b_abs,3990
1764774180,proftpd,aflnet,1,l_per,21.4
1764774180,proftpd,aflnet,1,l_abs,9126
1764774180,proftpd,aflnet,1,b_per,15.3
1764774180,proftpd,aflnet,1,b_abs,3990
1764774182,proftpd,aflnet,1,l_per,21.4
1764774182,proftpd,aflnet,1,l_abs,9126
1764774182,proftpd,aflnet,1,b_per,15.3
1764774182,proftpd,aflnet,1,b_abs,3990
1764774185,proftpd,aflnet,1,l_per,21.4
1764774185,proftpd,aflnet,1,l_abs,9130
1764774185,proftpd,aflnet,1,b_per,15.4
1764774185,proftpd,aflnet,1,b_abs,3995
1764774187,proftpd,aflnet,1,l_per,21.4
1764774187,proftpd,aflnet,1,l_abs,9130
1764774187,proftpd,aflnet,1,b_per,15.4
1764774187,proftpd,aflnet,1,b_abs,3997
1764774195,proftpd,aflnet,1,l_per,21.4
1764774195,proftpd,aflnet,1,l_abs,9130
1764774195,proftpd,aflnet,1,b_per,15.4
1764774195,proftpd,aflnet,1,b_abs,3997
1764774196,proftpd,aflnet,1,l_per,21.4
1764774196,proftpd,aflnet,1,l_abs,9130
1764774196,proftpd,aflnet,1,b_per,15.4
1764774196,proftpd,aflnet,1,b_abs,3997
1764774204,proftpd,aflnet,1,l_per,21.4
1764774204,proftpd,aflnet,1,l_abs,9131
1764774204,proftpd,aflnet,1,b_per,15.4
1764774204,proftpd,aflnet,1,b_abs,3998
1764774206,proftpd,aflnet,1,l_per,21.4
1764774206,proftpd,aflnet,1,l_abs,9131
1764774206,proftpd,aflnet,1,b_per,15.4
1764774206,proftpd,aflnet,1,b_abs,3998
1764774209,proftpd,aflnet,1,l_per,21.4
1764774209,proftpd,aflnet,1,l_abs,9131
1764774209,proftpd,aflnet,1,b_per,15.4
1764774209,proftpd,aflnet,1,b_abs,3998
1764774211,proftpd,aflnet,1,l_per,21.4
1764774211,proftpd,aflnet,1,l_abs,9131
1764774211,proftpd,aflnet,1,b_per,15.4
1764774211,proftpd,aflnet,1,b_abs,3998
1764774213,proftpd,aflnet,1,l_per,21.4
1764774213,proftpd,aflnet,1,l_abs,9131
1764774213,proftpd,aflnet,1,b_per,15.4
1764774213,proftpd,aflnet,1,b_abs,3998
1764774215,proftpd,aflnet,1,l_per,21.4
1764774215,proftpd,aflnet,1,l_abs,9131
1764774215,proftpd,aflnet,1,b_per,15.4
1764774215,proftpd,aflnet,1,b_abs,3998
1764774222,proftpd,aflnet,1,l_per,21.4
1764774222,proftpd,aflnet,1,l_abs,9131
1764774222,proftpd,aflnet,1,b_per,15.4
1764774222,proftpd,aflnet,1,b_abs,3998
1764774228,proftpd,aflnet,1,l_per,21.4
1764774228,proftpd,aflnet,1,l_abs,9131
1764774228,proftpd,aflnet,1,b_per,15.4
1764774228,proftpd,aflnet,1,b_abs,3998
1764774234,proftpd,aflnet,1,l_per,21.4
1764774234,proftpd,aflnet,1,l_abs,9131
1764774234,proftpd,aflnet,1,b_per,15.4
1764774234,proftpd,aflnet,1,b_abs,3998
1764774236,proftpd,aflnet,1,l_per,21.4
1764774236,proftpd,aflnet,1,l_abs,9131
1764774236,proftpd,aflnet,1,b_per,15.4
1764774236,proftpd,aflnet,1,b_abs,3998
1764774238,proftpd,aflnet,1,l_per,21.4
1764774238,proftpd,aflnet,1,l_abs,9131
1764774238,proftpd,aflnet,1,b_per,15.4
1764774238,proftpd,aflnet,1,b_abs,3998
1764774242,proftpd,aflnet,1,l_per,21.4
1764774242,proftpd,aflnet,1,l_abs,9132
1764774242,proftpd,aflnet,1,b_per,15.4
1764774242,proftpd,aflnet,1,b_abs,4000
1764774251,proftpd,aflnet,1,l_per,21.4
1764774251,proftpd,aflnet,1,l_abs,9132
1764774251,proftpd,aflnet,1,b_per,15.4
1764774251,proftpd,aflnet,1,b_abs,4000
1764774255,proftpd,aflnet,1,l_per,21.4
1764774255,proftpd,aflnet,1,l_abs,9132
1764774255,proftpd,aflnet,1,b_per,15.4
1764774255,proftpd,aflnet,1,b_abs,4000
1764774256,proftpd,aflnet,1,l_per,21.4
1764774256,proftpd,aflnet,1,l_abs,9132
1764774256,proftpd,aflnet,1,b_per,15.4
1764774256,proftpd,aflnet,1,b_abs,4000
1764774257,proftpd,aflnet,1,l_per,21.4
1764774257,proftpd,aflnet,1,l_abs,9132
1764774257,proftpd,aflnet,1,b_per,15.4
1764774257,proftpd,aflnet,1,b_abs,4000
1764774260,proftpd,aflnet,1,l_per,21.4
1764774260,proftpd,aflnet,1,l_abs,9133
1764774260,proftpd,aflnet,1,b_per,15.4
1764774260,proftpd,aflnet,1,b_abs,4001
1764774265,proftpd,aflnet,1,l_per,21.4
1764774265,proftpd,aflnet,1,l_abs,9136
1764774265,proftpd,aflnet,1,b_per,15.4
1764774265,proftpd,aflnet,1,b_abs,4003
1764774267,proftpd,aflnet,1,l_per,21.4
1764774267,proftpd,aflnet,1,l_abs,9136
1764774267,proftpd,aflnet,1,b_per,15.4
1764774267,proftpd,aflnet,1,b_abs,4003
1764774268,proftpd,aflnet,1,l_per,21.4
1764774268,proftpd,aflnet,1,l_abs,9138
1764774268,proftpd,aflnet,1,b_per,15.4
1764774268,proftpd,aflnet,1,b_abs,4004
1764774270,proftpd,aflnet,1,l_per,21.4
1764774270,proftpd,aflnet,1,l_abs,9138
1764774270,proftpd,aflnet,1,b_per,15.4
1764774270,proftpd,aflnet,1,b_abs,4004
1764774272,proftpd,aflnet,1,l_per,21.4
1764774272,proftpd,aflnet,1,l_abs,9142
1764774272,proftpd,aflnet,1,b_per,15.4
1764774272,proftpd,aflnet,1,b_abs,4005
1764774280,proftpd,aflnet,1,l_per,21.4
1764774280,proftpd,aflnet,1,l_abs,9142
1764774280,proftpd,aflnet,1,b_per,15.4
1764774280,proftpd,aflnet,1,b_abs,4005
1764774287,proftpd,aflnet,1,l_per,21.4
1764774287,proftpd,aflnet,1,l_abs,9142
1764774287,proftpd,aflnet,1,b_per,15.4
1764774287,proftpd,aflnet,1,b_abs,4005
1764774291,proftpd,aflnet,1,l_per,21.4
1764774291,proftpd,aflnet,1,l_abs,9142
1764774291,proftpd,aflnet,1,b_per,15.4
1764774291,proftpd,aflnet,1,b_abs,4005
1764774298,proftpd,aflnet,1,l_per,21.4
1764774298,proftpd,aflnet,1,l_abs,9142
1764774298,proftpd,aflnet,1,b_per,15.4
1764774298,proftpd,aflnet,1,b_abs,4005
1764774308,proftpd,aflnet,1,l_per,21.4
1764774308,proftpd,aflnet,1,l_abs,9142
1764774308,proftpd,aflnet,1,b_per,15.4
1764774308,proftpd,aflnet,1,b_abs,4005
1764774311,proftpd,aflnet,1,l_per,21.4
1764774311,proftpd,aflnet,1,l_abs,9142
1764774311,proftpd,aflnet,1,b_per,15.4
1764774311,proftpd,aflnet,1,b_abs,4005
1764774318,proftpd,aflnet,1,l_per,21.4
1764774318,proftpd,aflnet,1,l_abs,9142
1764774318,proftpd,aflnet,1,b_per,15.4
1764774318,proftpd,aflnet,1,b_abs,4005
1764774321,proftpd,aflnet,1,l_per,21.4
1764774321,proftpd,aflnet,1,l_abs,9142
1764774321,proftpd,aflnet,1,b_per,15.4
1764774321,proftpd,aflnet,1,b_abs,4005
1764774323,proftpd,aflnet,1,l_per,21.4
1764774323,proftpd,aflnet,1,l_abs,9142
1764774323,proftpd,aflnet,1,b_per,15.4
1764774323,proftpd,aflnet,1,b_abs,4005
1764774327,proftpd,aflnet,1,l_per,21.4
1764774327,proftpd,aflnet,1,l_abs,9143
1764774327,proftpd,aflnet,1,b_per,15.4
1764774327,proftpd,aflnet,1,b_abs,4007
1764774338,proftpd,aflnet,1,l_per,21.4
1764774338,proftpd,aflnet,1,l_abs,9143
1764774338,proftpd,aflnet,1,b_per,15.4
1764774338,proftpd,aflnet,1,b_abs,4007
1764774341,proftpd,aflnet,1,l_per,21.4
1764774341,proftpd,aflnet,1,l_abs,9143
1764774341,proftpd,aflnet,1,b_per,15.4
1764774341,proftpd,aflnet,1,b_abs,4008
1764774348,proftpd,aflnet,1,l_per,21.4
1764774348,proftpd,aflnet,1,l_abs,9143
1764774348,proftpd,aflnet,1,b_per,15.4
1764774348,proftpd,aflnet,1,b_abs,4008
1764774350,proftpd,aflnet,1,l_per,21.4
1764774350,proftpd,aflnet,1,l_abs,9143
1764774350,proftpd,aflnet,1,b_per,15.4
1764774350,proftpd,aflnet,1,b_abs,4008
1764774359,proftpd,aflnet,1,l_per,21.4
1764774359,proftpd,aflnet,1,l_abs,9143
1764774359,proftpd,aflnet,1,b_per,15.4
1764774359,proftpd,aflnet,1,b_abs,4008
1764774362,proftpd,aflnet,1,l_per,21.4
1764774362,proftpd,aflnet,1,l_abs,9143
1764774362,proftpd,aflnet,1,b_per,15.4
1764774362,proftpd,aflnet,1,b_abs,4008
1764774364,proftpd,aflnet,1,l_per,21.4
1764774364,proftpd,aflnet,1,l_abs,9143
1764774364,proftpd,aflnet,1,b_per,15.4
1764774364,proftpd,aflnet,1,b_abs,4008
1764774366,proftpd,aflnet,1,l_per,21.4
1764774366,proftpd,aflnet,1,l_abs,9143
1764774366,proftpd,aflnet,1,b_per,15.4
1764774366,proftpd,aflnet,1,b_abs,4008
1764774368,proftpd,aflnet,1,l_per,21.4
1764774368,proftpd,aflnet,1,l_abs,9143
1764774368,proftpd,aflnet,1,b_per,15.4
1764774368,proftpd,aflnet,1,b_abs,4008
1764774369,proftpd,aflnet,1,l_per,21.4
1764774369,proftpd,aflnet,1,l_abs,9143
1764774369,proftpd,aflnet,1,b_per,15.4
1764774369,proftpd,aflnet,1,b_abs,4008
1764774370,proftpd,aflnet,1,l_per,21.4
1764774370,proftpd,aflnet,1,l_abs,9143
1764774370,proftpd,aflnet,1,b_per,15.4
1764774370,proftpd,aflnet,1,b_abs,4008
1764774380,proftpd,aflnet,1,l_per,21.4
1764774380,proftpd,aflnet,1,l_abs,9143
1764774380,proftpd,aflnet,1,b_per,15.4
1764774380,proftpd,aflnet,1,b_abs,4009
1764774382,proftpd,aflnet,1,l_per,21.4
1764774382,proftpd,aflnet,1,l_abs,9143
1764774382,proftpd,aflnet,1,b_per,15.4
1764774382,proftpd,aflnet,1,b_abs,4009
1764774384,proftpd,aflnet,1,l_per,21.4
1764774384,proftpd,aflnet,1,l_abs,9143
1764774384,proftpd,aflnet,1,b_per,15.4
1764774384,proftpd,aflnet,1,b_abs,4009
1764774386,proftpd,aflnet,1,l_per,21.4
1764774386,proftpd,aflnet,1,l_abs,9143
1764774386,proftpd,aflnet,1,b_per,15.4
1764774386,proftpd,aflnet,1,b_abs,4009
1764774388,proftpd,aflnet,1,l_per,21.4
1764774388,proftpd,aflnet,1,l_abs,9143
1764774388,proftpd,aflnet,1,b_per,15.4
1764774388,proftpd,aflnet,1,b_abs,4009
1764774390,proftpd,aflnet,1,l_per,21.4
1764774390,proftpd,aflnet,1,l_abs,9143
1764774390,proftpd,aflnet,1,b_per,15.4
1764774390,proftpd,aflnet,1,b_abs,4009
1764774392,proftpd,aflnet,1,l_per,21.4
1764774392,proftpd,aflnet,1,l_abs,9143
1764774392,proftpd,aflnet,1,b_per,15.4
1764774392,proftpd,aflnet,1,b_abs,4009
1764774393,proftpd,aflnet,1,l_per,21.4
1764774393,proftpd,aflnet,1,l_abs,9143
1764774393,proftpd,aflnet,1,b_per,15.4
1764774393,proftpd,aflnet,1,b_abs,4009
1764774395,proftpd,aflnet,1,l_per,21.4
1764774395,proftpd,aflnet,1,l_abs,9143
1764774395,proftpd,aflnet,1,b_per,15.4
1764774395,proftpd,aflnet,1,b_abs,4009
1764774398,proftpd,aflnet,1,l_per,21.4
1764774398,proftpd,aflnet,1,l_abs,9143
1764774398,proftpd,aflnet,1,b_per,15.4
1764774398,proftpd,aflnet,1,b_abs,4009
1764774400,proftpd,aflnet,1,l_per,21.4
1764774400,proftpd,aflnet,1,l_abs,9143
1764774400,proftpd,aflnet,1,b_per,15.4
1764774400,proftpd,aflnet,1,b_abs,4009
1764774401,proftpd,aflnet,1,l_per,21.4
1764774401,proftpd,aflnet,1,l_abs,9143
1764774401,proftpd,aflnet,1,b_per,15.4
1764774401,proftpd,aflnet,1,b_abs,4009
1764774403,proftpd,aflnet,1,l_per,21.4
1764774403,proftpd,aflnet,1,l_abs,9143
1764774403,proftpd,aflnet,1,b_per,15.4
1764774403,proftpd,aflnet,1,b_abs,4009
1764774405,proftpd,aflnet,1,l_per,21.4
1764774405,proftpd,aflnet,1,l_abs,9143
1764774405,proftpd,aflnet,1,b_per,15.4
1764774405,proftpd,aflnet,1,b_abs,4009
1764774408,proftpd,aflnet,1,l_per,21.4
1764774408,proftpd,aflnet,1,l_abs,9143
1764774408,proftpd,aflnet,1,b_per,15.4
1764774408,proftpd,aflnet,1,b_abs,4009
1764774410,proftpd,aflnet,1,l_per,21.4
1764774410,proftpd,aflnet,1,l_abs,9143
1764774410,proftpd,aflnet,1,b_per,15.4
1764774410,proftpd,aflnet,1,b_abs,4009
1764774412,proftpd,aflnet,1,l_per,21.4
1764774412,proftpd,aflnet,1,l_abs,9143
1764774412,proftpd,aflnet,1,b_per,15.4
1764774412,proftpd,aflnet,1,b_abs,4009
1764774414,proftpd,aflnet,1,l_per,21.4
1764774414,proftpd,aflnet,1,l_abs,9143
1764774414,proftpd,aflnet,1,b_per,15.4
1764774414,proftpd,aflnet,1,b_abs,4009
1764774416,proftpd,aflnet,1,l_per,21.4
1764774416,proftpd,aflnet,1,l_abs,9143
1764774416,proftpd,aflnet,1,b_per,15.4
1764774416,proftpd,aflnet,1,b_abs,4009
1764774417,proftpd,aflnet,1,l_per,21.5
1764774417,proftpd,aflnet,1,l_abs,9156
1764774417,proftpd,aflnet,1,b_per,15.5
1764774417,proftpd,aflnet,1,b_abs,4018
1764774419,proftpd,aflnet,1,l_per,21.5
1764774419,proftpd,aflnet,1,l_abs,9156
1764774419,proftpd,aflnet,1,b_per,15.5
1764774419,proftpd,aflnet,1,b_abs,4018
1764774419,proftpd,aflnet,1,l_per,21.5
1764774419,proftpd,aflnet,1,l_abs,9156
1764774419,proftpd,aflnet,1,b_per,15.5
1764774419,proftpd,aflnet,1,b_abs,4018
1764774421,proftpd,aflnet,1,l_per,21.5
1764774421,proftpd,aflnet,1,l_abs,9156
1764774421,proftpd,aflnet,1,b_per,15.5
1764774421,proftpd,aflnet,1,b_abs,4018
1764774422,proftpd,aflnet,1,l_per,21.5
1764774422,proftpd,aflnet,1,l_abs,9160
1764774422,proftpd,aflnet,1,b_per,15.5
1764774422,proftpd,aflnet,1,b_abs,4020
1764774424,proftpd,aflnet,1,l_per,21.5
1764774424,proftpd,aflnet,1,l_abs,9160
1764774424,proftpd,aflnet,1,b_per,15.5
1764774424,proftpd,aflnet,1,b_abs,4020
1764774426,proftpd,aflnet,1,l_per,21.5
1764774426,proftpd,aflnet,1,l_abs,9160
1764774426,proftpd,aflnet,1,b_per,15.5
1764774426,proftpd,aflnet,1,b_abs,4020
1764774427,proftpd,aflnet,1,l_per,21.5
1764774427,proftpd,aflnet,1,l_abs,9160
1764774427,proftpd,aflnet,1,b_per,15.5
1764774427,proftpd,aflnet,1,b_abs,4020
1764774429,proftpd,aflnet,1,l_per,21.5
1764774429,proftpd,aflnet,1,l_abs,9160
1764774429,proftpd,aflnet,1,b_per,15.5
1764774429,proftpd,aflnet,1,b_abs,4020
1764774431,proftpd,aflnet,1,l_per,21.5
1764774431,proftpd,aflnet,1,l_abs,9160
1764774431,proftpd,aflnet,1,b_per,15.5
1764774431,proftpd,aflnet,1,b_abs,4020
1764774432,proftpd,aflnet,1,l_per,21.5
1764774432,proftpd,aflnet,1,l_abs,9160
1764774432,proftpd,aflnet,1,b_per,15.5
1764774432,proftpd,aflnet,1,b_abs,4020
1764774434,proftpd,aflnet,1,l_per,21.5
1764774434,proftpd,aflnet,1,l_abs,9160
1764774434,proftpd,aflnet,1,b_per,15.5
1764774434,proftpd,aflnet,1,b_abs,4020
1764774435,proftpd,aflnet,1,l_per,21.5
1764774435,proftpd,aflnet,1,l_abs,9160
1764774435,proftpd,aflnet,1,b_per,15.5
1764774435,proftpd,aflnet,1,b_abs,4020
1764774436,proftpd,aflnet,1,l_per,21.5
1764774436,proftpd,aflnet,1,l_abs,9160
1764774436,proftpd,aflnet,1,b_per,15.5
1764774436,proftpd,aflnet,1,b_abs,4020
1764774438,proftpd,aflnet,1,l_per,21.5
1764774438,proftpd,aflnet,1,l_abs,9160
1764774438,proftpd,aflnet,1,b_per,15.5
1764774438,proftpd,aflnet,1,b_abs,4020
1764774440,proftpd,aflnet,1,l_per,21.5
1764774440,proftpd,aflnet,1,l_abs,9160
1764774440,proftpd,aflnet,1,b_per,15.5
1764774440,proftpd,aflnet,1,b_abs,4020
1764774443,proftpd,aflnet,1,l_per,21.5
1764774443,proftpd,aflnet,1,l_abs,9160
1764774443,proftpd,aflnet,1,b_per,15.5
1764774443,proftpd,aflnet,1,b_abs,4020
1764774445,proftpd,aflnet,1,l_per,21.5
1764774445,proftpd,aflnet,1,l_abs,9160
1764774445,proftpd,aflnet,1,b_per,15.5
1764774445,proftpd,aflnet,1,b_abs,4020
1764774448,proftpd,aflnet,1,l_per,21.5
1764774448,proftpd,aflnet,1,l_abs,9160
1764774448,proftpd,aflnet,1,b_per,15.5
1764774448,proftpd,aflnet,1,b_abs,4020
1764774450,proftpd,aflnet,1,l_per,21.5
1764774450,proftpd,aflnet,1,l_abs,9160
1764774450,proftpd,aflnet,1,b_per,15.5
1764774450,proftpd,aflnet,1,b_abs,4020
1764774452,proftpd,aflnet,1,l_per,21.5
1764774452,proftpd,aflnet,1,l_abs,9160
1764774452,proftpd,aflnet,1,b_per,15.5
1764774452,proftpd,aflnet,1,b_abs,4020
1764774455,proftpd,aflnet,1,l_per,21.5
1764774455,proftpd,aflnet,1,l_abs,9160
1764774455,proftpd,aflnet,1,b_per,15.5
1764774455,proftpd,aflnet,1,b_abs,4020
1764774458,proftpd,aflnet,1,l_per,21.5
