time,subject,fuzzer,run,state_type,state
1764436366,proftpd,aflnet,1,nodes,17
1764436366,proftpd,aflnet,1,edges,76
1764436371,proftpd,aflnet,1,nodes,17
1764436371,proftpd,aflnet,1,edges,76
1764436377,proftpd,aflnet,1,nodes,17
1764436377,proftpd,aflnet,1,edges,77
1764436382,proftpd,aflnet,1,nodes,17
1764436382,proftpd,aflnet,1,edges,77
1764436387,proftpd,aflnet,1,nodes,17
1764436387,proftpd,aflnet,1,edges,77
1764436392,proftpd,aflnet,1,nodes,17
1764436392,proftpd,aflnet,1,edges,77
1764436397,proftpd,aflnet,1,nodes,17
1764436397,proftpd,aflnet,1,edges,77
1764436402,proftpd,aflnet,1,nodes,17
1764436402,proftpd,aflnet,1,edges,77
1764436408,proftpd,aflnet,1,nodes,17
1764436408,proftpd,aflnet,1,edges,77
1764436413,proftpd,aflnet,1,nodes,17
1764436413,proftpd,aflnet,1,edges,77
1764436418,proftpd,aflnet,1,nodes,17
1764436418,proftpd,aflnet,1,edges,77
1764436424,proftpd,aflnet,1,nodes,17
1764436424,proftpd,aflnet,1,edges,77
1764436429,proftpd,aflnet,1,nodes,17
1764436429,proftpd,aflnet,1,edges,77
1764436434,proftpd,aflnet,1,nodes,17
1764436434,proftpd,aflnet,1,edges,77
1764436440,proftpd,aflnet,1,nodes,17
1764436440,proftpd,aflnet,1,edges,77
1764436445,proftpd,aflnet,1,nodes,17
1764436445,proftpd,aflnet,1,edges,77
1764436450,proftpd,aflnet,1,nodes,17
1764436450,proftpd,aflnet,1,edges,77
1764436455,proftpd,aflnet,1,nodes,17
1764436455,proftpd,aflnet,1,edges,77
1764436460,proftpd,aflnet,1,nodes,17
1764436460,proftpd,aflnet,1,edges,77
1764436471,proftpd,aflnet,1,nodes,17
1764436471,proftpd,aflnet,1,edges,77
1764436476,proftpd,aflnet,1,nodes,17
1764436476,proftpd,aflnet,1,edges,77
1764436482,proftpd,aflnet,1,nodes,17
1764436482,proftpd,aflnet,1,edges,77
1764436487,proftpd,aflnet,1,nodes,17
1764436487,proftpd,aflnet,1,edges,77
1764436492,proftpd,aflnet,1,nodes,17
1764436492,proftpd,aflnet,1,edges,77
1764436497,proftpd,aflnet,1,nodes,17
1764436497,proftpd,aflnet,1,edges,77
1764436503,proftpd,aflnet,1,nodes,17
1764436503,proftpd,aflnet,1,edges,77
1764436513,proftpd,aflnet,1,nodes,17
1764436513,proftpd,aflnet,1,edges,77
1764436524,proftpd,aflnet,1,nodes,17
1764436524,proftpd,aflnet,1,edges,77
1764436529,proftpd,aflnet,1,nodes,17
1764436529,proftpd,aflnet,1,edges,77
1764436555,proftpd,aflnet,1,nodes,17
1764436555,proftpd,aflnet,1,edges,77
1764436560,proftpd,aflnet,1,nodes,17
1764436560,proftpd,aflnet,1,edges,77
1764436566,proftpd,aflnet,1,nodes,17
1764436566,proftpd,aflnet,1,edges,77
1764436576,proftpd,aflnet,1,nodes,17
1764436576,proftpd,aflnet,1,edges,77
1764436582,proftpd,aflnet,1,nodes,17
1764436582,proftpd,aflnet,1,edges,77
1764436587,proftpd,aflnet,1,nodes,17
1764436587,proftpd,aflnet,1,edges,77
1764436598,proftpd,aflnet,1,nodes,17
1764436598,proftpd,aflnet,1,edges,77
1764436608,proftpd,aflnet,1,nodes,17
1764436608,proftpd,aflnet,1,edges,77
1764436613,proftpd,aflnet,1,nodes,17
1764436613,proftpd,aflnet,1,edges,77
1764436618,proftpd,aflnet,1,nodes,17
1764436618,proftpd,aflnet,1,edges,77
1764436629,proftpd,aflnet,1,nodes,17
1764436629,proftpd,aflnet,1,edges,77
1764436634,proftpd,aflnet,1,nodes,17
1764436634,proftpd,aflnet,1,edges,77
1764436639,proftpd,aflnet,1,nodes,17
1764436639,proftpd,aflnet,1,edges,77
1764436645,proftpd,aflnet,1,nodes,17
1764436645,proftpd,aflnet,1,edges,77
1764436650,proftpd,aflnet,1,nodes,17
1764436650,proftpd,aflnet,1,edges,77
1764436655,proftpd,aflnet,1,nodes,17
1764436655,proftpd,aflnet,1,edges,77
1764436661,proftpd,aflnet,1,nodes,17
1764436661,proftpd,aflnet,1,edges,78
1764436666,proftpd,aflnet,1,nodes,17
1764436666,proftpd,aflnet,1,edges,78
1764436671,proftpd,aflnet,1,nodes,17
1764436671,proftpd,aflnet,1,edges,78
1764436676,proftpd,aflnet,1,nodes,17
1764436676,proftpd,aflnet,1,edges,78
1764436682,proftpd,aflnet,1,nodes,17
1764436682,proftpd,aflnet,1,edges,78
1764436687,proftpd,aflnet,1,nodes,17
1764436687,proftpd,aflnet,1,edges,78
1764436697,proftpd,aflnet,1,nodes,17
1764436697,proftpd,aflnet,1,edges,78
1764436703,proftpd,aflnet,1,nodes,17
1764436703,proftpd,aflnet,1,edges,78
1764436708,proftpd,aflnet,1,nodes,17
1764436708,proftpd,aflnet,1,edges,78
1764436713,proftpd,aflnet,1,nodes,17
1764436713,proftpd,aflnet,1,edges,78
1764436718,proftpd,aflnet,1,nodes,17
1764436718,proftpd,aflnet,1,edges,78
1764436724,proftpd,aflnet,1,nodes,17
1764436724,proftpd,aflnet,1,edges,78
1764436729,proftpd,aflnet,1,nodes,17
1764436729,proftpd,aflnet,1,edges,78
1764436734,proftpd,aflnet,1,nodes,17
1764436734,proftpd,aflnet,1,edges,79
1764436739,proftpd,aflnet,1,nodes,17
1764436739,proftpd,aflnet,1,edges,79
1764436744,proftpd,aflnet,1,nodes,17
1764436744,proftpd,aflnet,1,edges,79
1764436755,proftpd,aflnet,1,nodes,17
1764436755,proftpd,aflnet,1,edges,79
1764436766,proftpd,aflnet,1,nodes,17
1764436766,proftpd,aflnet,1,edges,79
1764436771,proftpd,aflnet,1,nodes,17
1764436771,proftpd,aflnet,1,edges,79
1764436797,proftpd,aflnet,1,nodes,17
1764436797,proftpd,aflnet,1,edges,79
1764436808,proftpd,aflnet,1,nodes,17
1764436808,proftpd,aflnet,1,edges,79
1764436824,proftpd,aflnet,1,nodes,17
1764436824,proftpd,aflnet,1,edges,79
