Time,l_per,l_abs,b_per,b_abs
1764786529,24.8,10593,18.4,4787
1764786532,24.8,10594,18.4,4789
1764786535,24.8,10594,18.4,4789
1764786552,24.8,10594,18.4,4789
1764786557,24.8,10594,18.4,4789
1764786563,24.8,10594,18.4,4789
1764786572,24.8,10594,18.4,4789
1764786588,25.1,10700,18.6,4838
1764786611,25.1,10700,18.6,4838
1764786625,25.1,10700,18.6,4838
1764786643,25.1,10705,18.6,4839
1764786656,25.1,10705,18.6,4839
1764786679,25.1,10705,18.6,4839
1764786683,25.1,10714,18.6,4846
1764786686,25.1,10714,18.6,4846
1764786689,25.1,10714,18.6,4846
1764786713,25.1,10714,18.6,4846
1764786722,25.1,10714,18.6,4846
1764786727,25.1,10714,18.6,4846
1764786735,25.1,10714,18.6,4846
1764786757,25.1,10720,18.7,4850
1764786762,25.4,10819,18.9,4913
1764786783,25.4,10819,18.9,4913
1764786787,25.4,10819,18.9,4913
1764786800,25.4,10851,19.0,4929
1764786806,25.4,10851,19.0,4929
1764786812,25.4,10851,19.0,4929
1764786816,25.4,10851,19.0,4929
1764786830,25.4,10851,19.0,4929
1764786845,25.4,10853,19.0,4930
1764786853,25.5,10854,19.0,4931
1764786856,25.5,10854,19.0,4931
1764786867,25.5,10854,19.0,4931
1764786881,25.5,10884,19.0,4946
1764786891,25.5,10884,19.0,4946
1764786898,25.5,10884,19.0,4946
1764786901,25.5,10884,19.0,4946
1764786917,25.5,10884,19.0,4946
1764786950,25.5,10884,19.0,4946
1764787042,25.5,10884,19.0,4946
1764787104,25.5,10884,19.0,4946
1764787118,25.5,10884,19.0,4946
1764787135,25.5,10884,19.0,4946
1764787278,25.5,10884,19.0,4946
1764787291,25.5,10884,19.0,4946
1764787307,25.5,10884,19.0,4946
1764787337,25.5,10884,19.0,4946
1764787372,25.5,10884,19.0,4946
1764787405,25.5,10884,19.0,4946
1764787526,25.5,10884,19.0,4946
1764787538,25.5,10884,19.0,4946
1764787547,25.5,10884,19.0,4946
1764787576,25.5,10884,19.0,4946
1764787599,25.5,10884,19.0,4946
1764787625,25.5,10884,19.0,4946
1764787631,25.5,10884,19.0,4946
1764787648,25.5,10884,19.0,4946
1764787664,25.5,10884,19.0,4946
1764787687,25.5,10884,19.0,4946
1764787696,25.5,10884,19.0,4946
1764787700,25.5,10884,19.0,4946
1764787709,25.5,10884,19.0,4946
1764787744,25.5,10884,19.0,4946
1764787776,25.5,10885,19.0,4947
1764787781,25.5,10890,19.0,4948
1764787792,25.5,10890,19.0,4948
1764787804,25.5,10890,19.0,4949
1764787811,25.5,10890,19.0,4949
1764787833,25.5,10890,19.0,4950
1764787840,25.5,10890,19.0,4950
1764787850,25.5,10890,19.0,4950
1764787855,25.5,10890,19.0,4950
1764787877,25.5,10890,19.0,4950
1764787893,25.5,10890,19.0,4950
1764787913,25.5,10890,19.0,4950
1764787938,25.5,10890,19.0,4950
1764787979,25.5,10896,19.0,4951
1764787984,25.5,10896,19.0,4951
1764787987,25.5,10896,19.0,4951
1764787997,25.5,10896,19.0,4951
1764788001,25.5,10896,19.0,4951
1764788062,25.5,10896,19.0,4951
1764788164,25.5,10896,19.0,4951
1764788183,25.5,10896,19.0,4951
1764788185,25.5,10896,19.0,4951
1764788218,25.5,10896,19.0,4951
1764788313,25.5,10896,19.0,4951
1764788327,25.5,10896,19.0,4951
1764788339,25.5,10896,19.0,4951
1764788351,25.5,10896,19.0,4951
1764788363,25.5,10896,19.0,4951
1764788365,25.5,10896,19.0,4951
1764788378,25.5,10896,19.0,4951
1764788381,25.6,10924,19.1,4967
1764788384,25.7,10950,19.1,4978
1764788394,25.7,10950,19.1,4978
1764788402,25.7,10950,19.1,4978
1764788405,25.7,10950,19.1,4978
1764788411,25.7,10950,19.1,4978
1764788421,25.7,10959,19.2,4985
1764788446,25.7,10959,19.2,4985
1764788527,25.7,10959,19.2,4985
1764788537,25.7,10959,19.2,4985
1764788547,25.7,10959,19.2,4985
1764788571,25.7,10959,19.2,4985
1764788576,25.7,10959,19.2,4985
1764788650,25.7,10959,19.2,4985
1764788671,25.7,10959,19.2,4985
1764788721,25.7,10959,19.2,4985
1764788763,25.7,10959,19.2,4985
1764788768,25.7,10959,19.2,4985
1764788773,25.7,10959,19.2,4985
1764788778,25.7,10959,19.2,4985
1764788782,25.7,10959,19.2,4985
1764788787,25.7,10959,19.2,4985
1764788799,25.7,10959,19.2,4985
1764788806,25.7,10959,19.2,4985
1764788815,25.7,10959,19.2,4985
1764788825,25.7,10959,19.2,4985
1764788849,25.7,10959,19.2,4985
1764788854,25.7,10959,19.2,4985
1764788866,25.7,10959,19.2,4985
1764788871,25.7,10959,19.2,4985
1764788880,25.7,10959,19.2,4985
1764788888,25.7,10968,19.2,4993
1764788893,25.7,10968,19.2,4993
1764788910,25.7,10968,19.2,4993
1764788915,25.7,10968,19.2,4993
1764788919,25.7,10968,19.2,4993
1764788927,25.7,10968,19.2,4993
1764788934,25.7,10968,19.2,4993
1764788952,25.7,10968,19.2,4993
1764788989,25.7,10968,19.2,4993
1764789019,25.7,10968,19.2,4993
1764789029,25.7,10968,19.2,4993
1764789037,25.7,10968,19.2,4993
1764789059,25.7,10968,19.2,4993
1764789072,25.7,10968,19.2,4993
1764789078,25.7,10970,19.2,4995
1764789114,25.7,10970,19.2,4995
1764789148,25.7,10970,19.2,4995
1764789154,25.7,10970,19.2,4995
1764789158,25.7,10970,19.2,4995
1764789163,25.7,10970,19.2,4995
1764789167,25.7,10970,19.2,4995
1764789172,25.7,10970,19.2,4995
1764789183,25.7,10970,19.2,4995
1764789209,25.7,10970,19.2,4995
1764789228,25.7,10970,19.2,4995
1764789236,25.7,10970,19.2,4995
1764789255,25.7,10970,19.2,4995
1764789273,25.7,10971,19.2,4996
1764789285,25.7,10971,19.2,4996
1764789293,25.7,10971,19.2,4997
1764789300,25.7,10975,19.3,5006
1764789329,25.7,10975,19.3,5006
1764789345,25.7,10975,19.3,5006
1764789352,25.7,10975,19.3,5006
1764789384,25.7,10975,19.3,5006
1764789402,25.7,10975,19.3,5006
1764789444,25.7,10975,19.3,5007
1764789637,25.7,10975,19.3,5007
1764789648,25.7,10975,19.3,5007
1764789664,25.7,10975,19.3,5007
1764789698,25.7,10975,19.3,5007
1764789722,25.7,10975,19.3,5007
1764789791,25.7,10975,19.3,5007
1764789824,25.7,10975,19.3,5007
1764789868,25.7,10975,19.3,5007
1764789883,25.7,10975,19.3,5007
1764789972,25.7,10975,19.3,5007
1764789984,25.7,10975,19.3,5007
1764789988,25.7,10975,19.3,5007
1764789994,25.8,10999,19.3,5016
1764790003,25.8,10999,19.3,5016
1764790008,25.8,10999,19.3,5016
1764790028,25.8,10999,19.3,5016
1764790051,25.8,10999,19.3,5016
1764790222,25.8,10999,19.3,5016
1764790400,25.8,10999,19.3,5016
1764790413,25.8,10999,19.3,5016
1764790424,25.8,10999,19.3,5017
1764790437,25.8,10999,19.3,5017
1764790450,25.8,10999,19.3,5017
1764790461,25.8,10999,19.3,5017
1764790472,25.8,10999,19.3,5017
1764790508,25.8,10999,19.3,5017
1764790548,25.8,10999,19.3,5017
1764790570,25.8,10999,19.3,5017
1764790583,25.8,10999,19.3,5017
1764790607,25.8,10999,19.3,5017
1764790623,25.8,10999,19.3,5017
1764790646,25.8,10999,19.3,5017
1764790683,25.8,10999,19.3,5017
1764790754,25.8,10999,19.3,5017
1764790779,25.8,10999,19.3,5017
1764790850,25.8,10999,19.3,5017
1764790878,25.8,10999,19.3,5017
1764790953,25.8,10999,19.3,5017
1764790974,25.8,10999,19.3,5017
1764790986,25.8,10999,19.3,5017
1764791019,25.8,10999,19.3,5017
1764791074,25.8,10999,19.3,5017
1764791147,25.8,10999,19.3,5017
1764791162,25.8,10999,19.3,5017
1764791169,25.8,10999,19.3,5017
1764791187,25.8,10999,19.3,5017
1764791207,25.8,10999,19.3,5017
1764791285,25.8,10999,19.3,5017
1764791464,25.8,10999,19.3,5017
1764791487,25.8,10999,19.3,5017
1764791566,25.8,11002,19.3,5021
1764791715,25.8,11002,19.3,5021
1764791728,25.8,11002,19.3,5021
1764791756,25.8,11002,19.3,5021
1764791832,25.8,11002,19.3,5021
1764791837,25.8,11002,19.3,5021
1764791850,25.8,11002,19.3,5021
1764791858,25.8,11002,19.3,5021
1764791872,25.8,11002,19.3,5021
1764791906,25.8,11002,19.3,5021
1764791921,25.8,11002,19.3,5021
1764791935,25.8,11002,19.3,5021
1764791969,25.8,11002,19.3,5021
1764791971,25.8,11002,19.3,5021
1764791993,25.8,11002,19.3,5021
1764792018,25.8,11002,19.3,5021
1764792076,25.8,11002,19.3,5021
1764792180,25.8,11002,19.3,5021
1764792241,25.8,11002,19.3,5021
1764792259,25.8,11002,19.3,5021
1764792278,25.8,11002,19.3,5021
1764792285,25.8,11002,19.3,5021
1764792294,25.8,11002,19.3,5021
1764792319,25.8,11002,19.3,5021
1764792326,25.8,11002,19.3,5021
1764792346,25.8,11008,19.3,5023
1764792352,25.8,11008,19.3,5023
1764792379,25.8,11008,19.3,5023
1764792399,25.8,11008,19.3,5023
1764792426,25.8,11008,19.3,5023
1764792455,25.8,11008,19.3,5023
1764792468,25.8,11008,19.3,5023
1764792500,25.8,11008,19.3,5023
1764792527,25.8,11008,19.3,5023
1764792568,25.8,11008,19.3,5023
1764792598,25.8,11008,19.3,5023
1764792631,25.8,11008,19.3,5023
1764792658,25.8,11008,19.3,5023
1764792694,25.8,11008,19.3,5023
1764792719,25.8,11008,19.3,5023
1764792749,25.8,11008,19.3,5023
1764792769,25.8,11008,19.3,5023
1764792803,25.8,11008,19.3,5023
1764792825,25.8,11008,19.3,5023
1764792836,25.8,11008,19.3,5023
1764792900,25.8,11008,19.3,5023
1764792909,25.8,11008,19.3,5023
1764792928,25.8,11008,19.3,5023
1764792996,25.8,11008,19.3,5023
1764793064,25.8,11008,19.3,5023
1764793076,25.8,11008,19.3,5023
1764793254,25.8,11008,19.3,5023
1764793325,25.8,11008,19.3,5023
1764793359,25.8,11008,19.3,5023
1764793543,25.8,11008,19.3,5023
1764793777,25.8,11008,19.3,5023
1764793854,25.8,11008,19.3,5023
1764793898,25.8,11008,19.3,5023
1764793902,25.8,11008,19.3,5023
1764793916,25.8,11008,19.3,5023
1764793925,25.8,11014,19.3,5030
1764793948,25.8,11014,19.3,5030
1764794001,25.8,11014,19.3,5030
1764794034,25.8,11014,19.3,5030
1764794044,25.8,11014,19.3,5030
1764794071,25.8,11014,19.3,5030
1764794117,25.8,11015,19.4,5031
1764794197,25.8,11015,19.4,5031
1764794280,25.8,11015,19.4,5031
1764794302,25.8,11015,19.4,5031
1764794309,25.8,11015,19.4,5031
1764794341,25.8,11015,19.4,5031
1764794350,25.8,11015,19.4,5031
1764794357,25.8,11015,19.4,5031
1764794367,25.8,11015,19.4,5031
1764794402,25.8,11015,19.4,5031
1764794411,25.9,11032,19.4,5039
1764794433,25.9,11032,19.4,5039
1764794453,25.9,11032,19.4,5039
1764794466,25.9,11032,19.4,5039
1764794474,25.9,11032,19.4,5039
1764794587,25.9,11032,19.4,5039
1764794616,25.9,11032,19.4,5039
1764794721,25.9,11032,19.4,5039
1764794734,25.9,11032,19.4,5039
1764794739,25.9,11032,19.4,5039
1764794746,25.9,11032,19.4,5039
1764794753,25.9,11032,19.4,5039
1764794770,25.9,11032,19.4,5039
1764794794,25.9,11032,19.4,5039
1764794805,25.9,11032,19.4,5039
1764794815,25.9,11032,19.4,5039
1764794827,25.9,11032,19.4,5039
1764794858,25.9,11032,19.4,5039
1764794892,25.9,11042,19.4,5046
1764794926,25.9,11042,19.4,5046
1764794955,25.9,11042,19.4,5046
1764794996,25.9,11042,19.4,5046
1764795002,25.9,11042,19.4,5046
1764795006,25.9,11042,19.4,5046
1764795017,25.9,11042,19.4,5046
1764795031,25.9,11042,19.4,5046
1764795311,25.9,11042,19.4,5046
1764795345,25.9,11042,19.4,5046
1764795385,25.9,11042,19.4,5046
1764795492,25.9,11042,19.4,5046
1764795585,25.9,11042,19.4,5046
1764795666,25.9,11042,19.4,5046
1764795719,25.9,11042,19.4,5046
1764795883,25.9,11042,19.4,5046
1764795984,25.9,11042,19.4,5046
1764796002,25.9,11042,19.4,5046
1764796018,25.9,11042,19.4,5046
1764796049,25.9,11042,19.4,5046
1764796063,25.9,11042,19.4,5046
1764796090,25.9,11042,19.4,5046
1764796120,25.9,11042,19.4,5046
1764796138,25.9,11042,19.4,5046
1764796151,25.9,11042,19.4,5046
1764796164,25.9,11042,19.4,5046
1764796179,25.9,11042,19.4,5046
1764796193,25.9,11042,19.4,5046
1764796402,25.9,11042,19.4,5046
1764796460,25.9,11042,19.4,5046
1764796542,25.9,11042,19.4,5046
1764796661,25.9,11042,19.4,5046
1764796668,25.9,11042,19.4,5046
1764796677,25.9,11042,19.4,5046
1764796704,25.9,11042,19.4,5046
1764796710,25.9,11042,19.4,5046
1764796717,25.9,11042,19.4,5046
1764796730,25.9,11042,19.4,5046
1764796740,25.9,11042,19.4,5046
1764796758,25.9,11042,19.4,5046
1764796769,25.9,11042,19.4,5046
1764796775,25.9,11042,19.4,5046
1764796785,25.9,11042,19.4,5046
1764796810,25.9,11042,19.4,5046
1764796825,25.9,11042,19.4,5046
1764796832,25.9,11047,19.4,5048
1764796841,25.9,11047,19.4,5048
1764796881,25.9,11047,19.4,5048
1764796897,25.9,11047,19.4,5048
1764796908,25.9,11047,19.4,5048
1764796917,25.9,11047,19.4,5048
1764796934,25.9,11047,19.4,5048
1764796941,25.9,11047,19.4,5048
1764796949,25.9,11047,19.4,5048
1764796961,25.9,11047,19.4,5048
1764796990,25.9,11047,19.4,5048
1764797069,25.9,11047,19.4,5048
1764797083,25.9,11047,19.4,5048
1764797157,25.9,11047,19.4,5048
1764797167,26.0,11073,19.5,5065
1764797199,26.0,11073,19.5,5065
1764797243,26.0,11073,19.5,5065
1764797246,26.0,11076,19.5,5066
1764797255,26.0,11076,19.5,5066
1764797264,26.0,11076,19.5,5066
1764797289,26.0,11076,19.5,5066
1764797297,26.0,11076,19.5,5066
1764797330,26.0,11076,19.5,5066
1764797451,26.0,11076,19.5,5066
1764797474,26.0,11076,19.5,5066
1764797493,26.0,11076,19.5,5066
1764797510,26.0,11076,19.5,5066
1764797514,26.0,11076,19.5,5066
1764797555,26.0,11076,19.5,5066
1764797622,26.0,11076,19.5,5066
1764797631,26.0,11076,19.5,5066
1764797637,26.0,11076,19.5,5066
1764797649,26.0,11076,19.5,5066
1764797666,26.0,11076,19.5,5066
1764797675,26.0,11076,19.5,5066
1764797688,26.0,11076,19.5,5066
1764797709,26.0,11076,19.5,5066
1764797729,26.0,11076,19.5,5066
1764797754,26.0,11076,19.5,5066
1764797772,26.0,11076,19.5,5066
1764797799,26.0,11076,19.5,5066
1764797818,26.0,11076,19.5,5066
1764797861,26.0,11076,19.5,5066
1764797873,26.0,11076,19.5,5066
1764797907,26.0,11076,19.5,5066
1764797921,26.0,11076,19.5,5066
1764797999,26.0,11076,19.5,5066
1764798010,26.8,11450,20.1,5225
1764798036,26.8,11450,20.1,5225
1764798046,26.8,11450,20.1,5225
1764798143,26.8,11450,20.1,5226
1764798157,26.8,11450,20.1,5226
1764798183,26.8,11450,20.1,5226
1764798210,26.8,11450,20.1,5226
1764798236,26.8,11450,20.1,5226
1764798266,26.8,11450,20.1,5226
1764798293,26.8,11450,20.1,5226
1764798307,26.8,11450,20.1,5226
1764798334,26.8,11450,20.1,5226
1764798366,26.8,11450,20.1,5226
1764798402,26.8,11450,20.1,5226
1764798428,26.8,11450,20.1,5226
1764798456,26.8,11450,20.1,5226
1764798488,26.8,11450,20.1,5226
1764798517,26.8,11450,20.1,5226
1764798562,26.8,11450,20.1,5226
1764798575,26.8,11450,20.1,5226
1764798591,26.9,11451,20.1,5228
1764798605,26.9,11451,20.1,5228
1764798622,26.9,11451,20.1,5228
1764798684,26.9,11451,20.1,5228
1764798695,26.9,11451,20.1,5228
1764798706,26.9,11451,20.1,5228
1764798716,26.9,11451,20.1,5228
1764798728,26.9,11451,20.1,5228
1764798754,26.9,11451,20.1,5228
1764798796,26.9,11451,20.1,5228
1764798817,26.9,11451,20.1,5228
1764798829,26.9,11451,20.1,5228
1764798843,26.9,11451,20.1,5228
1764798889,26.9,11451,20.1,5228
1764798918,26.9,11451,20.1,5228
1764799001,26.9,11451,20.1,5228
1764799053,26.9,11451,20.1,5228
1764799079,26.9,11451,20.1,5228
1764799129,26.9,11451,20.1,5228
1764799140,27.0,11512,20.2,5263
1764799149,27.0,11512,20.2,5263
1764799161,27.0,11512,20.2,5263
1764799170,27.0,11512,20.2,5263
1764799180,27.0,11512,20.2,5263
1764799197,27.0,11512,20.2,5263
1764799241,27.0,11512,20.2,5263
1764799256,27.0,11512,20.2,5263
1764799327,27.0,11520,20.3,5270
1764799421,27.0,11520,20.3,5270
1764799486,27.0,11524,20.3,5271
1764799590,27.0,11524,20.3,5271
1764799620,27.0,11524,20.3,5271
1764799638,27.0,11524,20.3,5271
1764799659,27.0,11524,20.3,5271
1764799671,27.0,11524,20.3,5271
1764799718,27.0,11524,20.3,5271
1764799743,27.0,11524,20.3,5271
1764799767,27.0,11524,20.3,5271
1764799791,27.0,11524,20.3,5271
1764799811,27.0,11524,20.3,5271
1764799836,27.0,11524,20.3,5271
1764799897,27.0,11524,20.3,5271
1764799909,27.0,11524,20.3,5271
1764799964,27.0,11524,20.3,5271
1764799978,27.0,11524,20.3,5271
1764799999,27.0,11524,20.3,5271
1764800056,27.0,11524,20.3,5271
1764800073,27.0,11524,20.3,5271
1764800141,27.0,11524,20.3,5271
1764800351,27.0,11524,20.3,5271
1764800366,27.0,11524,20.3,5271
1764800395,27.0,11524,20.3,5271
1764800446,27.0,11524,20.3,5271
1764800566,27.0,11524,20.3,5271
1764800573,27.0,11524,20.3,5271
1764800660,27.0,11524,20.3,5271
1764800688,27.0,11524,20.3,5271
1764800838,27.0,11524,20.3,5271
1764801053,27.0,11524,20.3,5271
1764801066,27.0,11524,20.3,5271
1764801103,27.0,11524,20.3,5271
1764801120,27.0,11524,20.3,5271
1764801146,27.0,11524,20.3,5271
1764801175,27.0,11524,20.3,5271
1764801230,27.0,11524,20.3,5271
1764801295,27.0,11524,20.3,5271
1764801375,27.0,11524,20.3,5271
1764801425,27.0,11524,20.3,5271
1764801474,27.0,11524,20.3,5271
1764801487,27.0,11524,20.3,5271
1764801498,27.0,11524,20.3,5271
1764801524,27.0,11524,20.3,5271
1764801535,27.0,11524,20.3,5271
1764801582,27.0,11524,20.3,5271
1764801637,27.0,11524,20.3,5271
1764801645,27.0,11524,20.3,5271
1764801709,27.0,11524,20.3,5271
1764801725,27.0,11524,20.3,5271
1764801909,27.0,11524,20.3,5271
1764801935,27.0,11524,20.3,5271
1764801962,27.0,11524,20.3,5271
1764802048,27.0,11524,20.3,5271
1764802181,27.0,11524,20.3,5271
1764802229,27.0,11524,20.3,5271
1764802247,27.0,11536,20.3,5278
1764802262,27.0,11536,20.3,5278
1764802274,27.0,11536,20.3,5278
1764802301,27.0,11536,20.3,5278
1764802313,27.0,11536,20.3,5278
1764802347,27.0,11536,20.3,5278
1764802374,27.1,11538,20.3,5280
1764802405,27.1,11538,20.3,5280
1764802543,27.1,11538,20.3,5280
1764802560,27.1,11538,20.3,5280
1764802609,27.1,11538,20.3,5280
1764802652,27.1,11538,20.3,5280
1764802753,27.1,11538,20.3,5280
1764802776,27.1,11538,20.3,5280
1764802899,27.1,11541,20.3,5281
1764802972,27.1,11541,20.3,5281
1764802975,27.1,11541,20.3,5281
1764802981,27.1,11552,20.3,5287
1764802989,27.1,11552,20.3,5287
1764802995,27.1,11552,20.3,5287
1764803010,27.1,11552,20.3,5287
1764803019,27.1,11552,20.3,5287
1764803025,27.1,11552,20.3,5287
1764803032,27.1,11552,20.3,5288
1764803041,27.1,11552,20.3,5288
1764803060,27.1,11552,20.3,5288
1764803065,27.1,11552,20.3,5288
1764803071,27.1,11552,20.3,5288
1764803083,27.1,11552,20.3,5288
1764803087,27.1,11552,20.3,5288
1764803108,27.1,11552,20.3,5288
1764803187,27.1,11552,20.3,5288
1764803207,27.1,11552,20.3,5288
1764803252,27.1,11552,20.3,5288
1764803258,27.1,11552,20.3,5288
1764803290,27.1,11552,20.3,5288
1764803318,27.1,11552,20.3,5288
1764803324,27.1,11552,20.3,5288
1764803363,27.1,11552,20.3,5288
1764803534,27.1,11552,20.3,5288
1764803542,27.1,11552,20.3,5288
1764803599,27.1,11552,20.3,5288
1764803612,27.1,11552,20.3,5288
1764803649,27.1,11552,20.3,5288
1764803790,27.1,11552,20.3,5288
1764803902,27.1,11552,20.3,5288
1764803973,27.1,11552,20.3,5288
1764804104,27.1,11552,20.3,5288
1764804107,27.1,11552,20.3,5288
1764804158,27.1,11552,20.3,5288
1764804179,27.1,11552,20.3,5288
1764804190,27.1,11552,20.3,5288
1764804255,27.1,11552,20.3,5288
1764804315,27.1,11552,20.3,5288
1764804422,27.1,11552,20.3,5288
1764804432,27.1,11552,20.3,5288
1764804470,27.1,11552,20.3,5288
1764804506,27.1,11552,20.3,5288
1764804550,27.1,11552,20.3,5288
1764804582,27.1,11552,20.3,5288
1764804612,27.1,11552,20.3,5288
1764804647,27.1,11552,20.3,5288
1764804687,27.1,11552,20.3,5288
1764804727,27.1,11552,20.3,5288
1764804830,27.1,11552,20.3,5288
1764804834,27.1,11552,20.3,5288
1764804914,27.1,11552,20.3,5288
1764804994,27.1,11552,20.3,5288
1764805091,27.1,11552,20.3,5288
1764805144,27.1,11552,20.3,5288
1764805189,27.1,11552,20.3,5288
1764805280,27.1,11552,20.3,5288
1764805286,27.1,11552,20.3,5288
1764805293,27.1,11552,20.3,5288
1764805316,27.1,11552,20.3,5288
1764805363,27.1,11552,20.3,5288
1764805381,27.1,11552,20.3,5288
1764805402,27.1,11552,20.3,5288
1764805420,27.1,11552,20.3,5288
1764805427,27.1,11552,20.3,5288
1764805439,27.1,11552,20.3,5288
1764805453,27.1,11552,20.3,5288
1764805508,27.1,11552,20.3,5288
1764805514,27.1,11552,20.3,5288
1764805558,27.1,11552,20.3,5288
1764805574,27.4,11695,20.6,5360
1764805656,27.4,11695,20.6,5360
1764805664,27.4,11695,20.6,5360
1764805735,27.4,11695,20.6,5360
1764805883,27.4,11695,20.6,5360
1764805919,27.4,11695,20.6,5360
1764806094,27.4,11695,20.6,5360
1764806218,27.4,11695,20.6,5360
1764806244,27.4,11695,20.6,5360
1764806288,27.4,11695,20.6,5360
1764806317,27.4,11695,20.6,5360
1764806347,27.4,11695,20.6,5360
1764806397,27.4,11695,20.6,5360
1764806434,27.4,11695,20.6,5360
1764806459,27.4,11695,20.6,5360
1764806490,27.4,11695,20.6,5360
1764806523,27.4,11695,20.6,5360
1764806582,27.4,11695,20.6,5360
1764806659,27.4,11695,20.6,5360
1764806675,27.4,11695,20.6,5360
1764806766,27.4,11695,20.6,5360
1764806807,27.4,11695,20.6,5360
1764806810,27.4,11695,20.6,5360
1764806978,27.4,11695,20.6,5360
1764807002,27.4,11695,20.6,5360
1764807073,27.4,11695,20.6,5360
1764807115,27.4,11695,20.6,5360
1764807125,27.4,11695,20.6,5360
1764807138,27.4,11695,20.6,5360
1764807182,27.4,11695,20.6,5360
1764807207,27.4,11695,20.6,5360
1764807210,27.4,11695,20.6,5360
1764807214,27.4,11695,20.6,5360
1764807220,27.4,11695,20.6,5360
1764807247,27.4,11695,20.6,5360
1764807254,27.4,11695,20.6,5360
1764807282,27.4,11699,20.6,5362
1764807312,27.4,11699,20.6,5362
1764807371,27.4,11699,20.6,5362
1764807391,27.4,11699,20.6,5362
1764807450,27.4,11699,20.6,5362
1764807460,27.4,11699,20.6,5362
1764807470,27.4,11699,20.6,5362
1764807491,27.4,11699,20.6,5362
1764807509,27.4,11699,20.6,5362
1764807569,27.4,11699,20.6,5362
1764807594,27.4,11704,20.6,5362
1764807600,27.4,11704,20.6,5362
1764807859,27.4,11704,20.6,5362
1764807869,27.4,11704,20.6,5362
1764807884,27.4,11704,20.6,5362
1764807903,27.4,11704,20.6,5362
1764807932,27.4,11704,20.6,5362
1764807968,27.4,11704,20.6,5362
1764807991,27.4,11704,20.6,5362
1764807998,27.4,11704,20.6,5362
1764808039,27.4,11704,20.6,5362
1764808115,27.4,11704,20.6,5362
1764808134,27.4,11704,20.6,5362
1764808144,27.4,11704,20.6,5362
1764808160,27.4,11704,20.6,5362
1764808180,27.4,11704,20.6,5362
1764808217,27.4,11704,20.6,5362
1764808236,27.4,11704,20.6,5362
1764808250,27.4,11704,20.6,5362
1764808272,27.4,11704,20.6,5362
1764808292,27.4,11704,20.6,5362
1764808304,27.4,11704,20.6,5362
1764808328,27.4,11704,20.6,5362
1764808343,27.4,11704,20.6,5362
1764808355,27.4,11704,20.6,5362
1764808360,27.4,11704,20.6,5362
1764808362,27.4,11704,20.6,5362
1764808373,27.4,11704,20.6,5362
1764808391,27.4,11704,20.6,5362
1764808406,27.4,11704,20.6,5362
1764808429,27.4,11704,20.6,5362
1764808519,27.4,11704,20.6,5362
1764808569,27.4,11704,20.6,5362
1764808677,27.4,11704,20.6,5362
1764808741,27.4,11704,20.6,5362
1764808820,27.4,11704,20.6,5362
1764808828,27.4,11704,20.6,5362
1764808942,27.4,11704,20.6,5362
1764808950,27.4,11704,20.6,5362
1764808972,27.4,11704,20.6,5362
1764808983,27.4,11704,20.6,5362
1764809031,27.4,11704,20.6,5362
1764809083,27.4,11704,20.6,5362
1764809126,27.4,11704,20.6,5362
1764809160,27.4,11704,20.6,5362
1764809198,27.4,11704,20.6,5362
1764809369,27.4,11704,20.6,5362
1764809374,27.4,11704,20.6,5362
1764809388,27.4,11704,20.6,5362
1764809397,27.4,11704,20.6,5362
1764809418,27.4,11704,20.6,5362
1764809575,27.4,11704,20.6,5362
1764809846,27.4,11704,20.6,5362
1764810049,27.4,11704,20.6,5362
1764810166,27.4,11704,20.6,5362
1764810193,27.4,11704,20.6,5362
1764810207,27.4,11704,20.6,5362
1764810222,27.4,11704,20.6,5362
1764810228,27.4,11704,20.6,5362
1764810234,27.4,11704,20.6,5362
1764810249,27.4,11704,20.6,5362
1764810266,27.4,11704,20.6,5362
1764810316,27.4,11704,20.6,5362
1764810332,27.4,11704,20.6,5362
1764810419,27.4,11704,20.6,5362
1764810435,27.4,11704,20.6,5362
1764810498,27.4,11704,20.6,5362
1764810534,27.4,11704,20.6,5362
1764810573,27.4,11704,20.6,5362
1764810600,27.4,11704,20.6,5362
1764810620,27.4,11704,20.6,5362
1764810653,27.4,11704,20.6,5362
1764810679,27.4,11704,20.6,5362
1764810719,27.4,11704,20.6,5362
1764810777,27.4,11704,20.6,5362
1764810809,27.4,11704,20.6,5362
1764810835,27.4,11704,20.6,5362
1764810885,27.4,11704,20.6,5362
1764810906,27.4,11704,20.6,5362
1764810920,27.4,11704,20.6,5362
1764810932,27.4,11704,20.6,5362
1764810948,27.4,11704,20.6,5362
1764810953,27.4,11704,20.6,5362
1764810965,27.4,11704,20.6,5362
1764810992,27.4,11704,20.6,5362
1764811030,27.4,11704,20.6,5362
1764811059,27.4,11704,20.6,5362
1764811093,27.4,11704,20.6,5362
1764811106,27.4,11704,20.6,5362
1764811121,27.4,11704,20.6,5362
1764811418,27.4,11704,20.6,5362
1764812466,27.4,11704,20.6,5362
1764812480,27.4,11704,20.6,5362
1764812504,27.4,11704,20.6,5362
1764812554,27.4,11704,20.6,5362
1764812575,27.4,11704,20.6,5362
1764812668,27.4,11704,20.6,5362
1764812683,27.4,11704,20.6,5362
1764812735,27.4,11704,20.6,5362
1764812840,27.4,11704,20.6,5362
1764812887,27.4,11704,20.6,5362
1764812968,27.4,11704,20.6,5362
1764813104,27.4,11704,20.6,5362
