time,subject,fuzzer,run,cov_type,cov
1764720693,proftpd,aflnet,1,l_abs,9097
1764720693,proftpd,aflnet,1,b_per,15.4
1764720693,proftpd,aflnet,1,b_abs,3993
1764720697,proftpd,aflnet,1,l_per,21.3
1764720697,proftpd,aflnet,1,l_abs,9097
1764720697,proftpd,aflnet,1,b_per,15.4
1764720697,proftpd,aflnet,1,b_abs,3993
1764720698,proftpd,aflnet,1,l_per,21.3
1764720698,proftpd,aflnet,1,l_abs,9097
1764720698,proftpd,aflnet,1,b_per,15.4
1764720698,proftpd,aflnet,1,b_abs,3993
1764720699,proftpd,aflnet,1,l_per,21.3
1764720699,proftpd,aflnet,1,l_abs,9097
1764720699,proftpd,aflnet,1,b_per,15.4
1764720699,proftpd,aflnet,1,b_abs,3993
1764720701,proftpd,aflnet,1,l_per,21.3
1764720701,proftpd,aflnet,1,l_abs,9097
1764720701,proftpd,aflnet,1,b_per,15.4
1764720701,proftpd,aflnet,1,b_abs,3993
1764720707,proftpd,aflnet,1,l_per,21.3
1764720707,proftpd,aflnet,1,l_abs,9097
1764720707,proftpd,aflnet,1,b_per,15.4
1764720707,proftpd,aflnet,1,b_abs,3993
1764720709,proftpd,aflnet,1,l_per,21.3
1764720709,proftpd,aflnet,1,l_abs,9097
1764720709,proftpd,aflnet,1,b_per,15.4
1764720709,proftpd,aflnet,1,b_abs,3993
1764720712,proftpd,aflnet,1,l_per,21.3
1764720712,proftpd,aflnet,1,l_abs,9097
1764720712,proftpd,aflnet,1,b_per,15.4
1764720712,proftpd,aflnet,1,b_abs,3993
1764720715,proftpd,aflnet,1,l_per,21.3
1764720715,proftpd,aflnet,1,l_abs,9097
1764720715,proftpd,aflnet,1,b_per,15.4
1764720715,proftpd,aflnet,1,b_abs,3993
1764720717,proftpd,aflnet,1,l_per,21.3
1764720717,proftpd,aflnet,1,l_abs,9097
1764720717,proftpd,aflnet,1,b_per,15.4
1764720717,proftpd,aflnet,1,b_abs,3993
1764720720,proftpd,aflnet,1,l_per,21.3
1764720720,proftpd,aflnet,1,l_abs,9097
1764720720,proftpd,aflnet,1,b_per,15.4
1764720720,proftpd,aflnet,1,b_abs,3993
1764720724,proftpd,aflnet,1,l_per,21.3
1764720724,proftpd,aflnet,1,l_abs,9097
1764720724,proftpd,aflnet,1,b_per,15.4
1764720724,proftpd,aflnet,1,b_abs,3993
1764720726,proftpd,aflnet,1,l_per,21.3
1764720726,proftpd,aflnet,1,l_abs,9097
1764720726,proftpd,aflnet,1,b_per,15.4
1764720726,proftpd,aflnet,1,b_abs,3993
1764720729,proftpd,aflnet,1,l_per,21.3
1764720729,proftpd,aflnet,1,l_abs,9097
1764720729,proftpd,aflnet,1,b_per,15.4
1764720729,proftpd,aflnet,1,b_abs,3993
1764720734,proftpd,aflnet,1,l_per,21.3
1764720734,proftpd,aflnet,1,l_abs,9097
1764720734,proftpd,aflnet,1,b_per,15.4
1764720734,proftpd,aflnet,1,b_abs,3994
1764720737,proftpd,aflnet,1,l_per,21.3
1764720737,proftpd,aflnet,1,l_abs,9097
1764720737,proftpd,aflnet,1,b_per,15.4
1764720737,proftpd,aflnet,1,b_abs,3994
1764720743,proftpd,aflnet,1,l_per,21.3
1764720743,proftpd,aflnet,1,l_abs,9097
1764720743,proftpd,aflnet,1,b_per,15.4
1764720743,proftpd,aflnet,1,b_abs,3994
1764720748,proftpd,aflnet,1,l_per,21.3
1764720748,proftpd,aflnet,1,l_abs,9097
1764720748,proftpd,aflnet,1,b_per,15.4
1764720748,proftpd,aflnet,1,b_abs,3994
1764720750,proftpd,aflnet,1,l_per,21.3
1764720750,proftpd,aflnet,1,l_abs,9097
1764720750,proftpd,aflnet,1,b_per,15.4
1764720750,proftpd,aflnet,1,b_abs,3994
1764720754,proftpd,aflnet,1,l_per,21.3
1764720754,proftpd,aflnet,1,l_abs,9097
1764720754,proftpd,aflnet,1,b_per,15.4
1764720754,proftpd,aflnet,1,b_abs,3994
1764720757,proftpd,aflnet,1,l_per,21.3
1764720757,proftpd,aflnet,1,l_abs,9097
1764720757,proftpd,aflnet,1,b_per,15.4
1764720757,proftpd,aflnet,1,b_abs,3994
1764720761,proftpd,aflnet,1,l_per,21.3
1764720761,proftpd,aflnet,1,l_abs,9098
1764720761,proftpd,aflnet,1,b_per,15.4
1764720761,proftpd,aflnet,1,b_abs,3996
1764720767,proftpd,aflnet,1,l_per,21.3
1764720767,proftpd,aflnet,1,l_abs,9098
1764720767,proftpd,aflnet,1,b_per,15.4
1764720767,proftpd,aflnet,1,b_abs,3996
1764720770,proftpd,aflnet,1,l_per,21.3
1764720770,proftpd,aflnet,1,l_abs,9098
1764720770,proftpd,aflnet,1,b_per,15.4
1764720770,proftpd,aflnet,1,b_abs,3996
1764720773,proftpd,aflnet,1,l_per,21.3
1764720773,proftpd,aflnet,1,l_abs,9098
1764720773,proftpd,aflnet,1,b_per,15.4
1764720773,proftpd,aflnet,1,b_abs,3996
1764720777,proftpd,aflnet,1,l_per,21.3
1764720777,proftpd,aflnet,1,l_abs,9098
1764720777,proftpd,aflnet,1,b_per,15.4
1764720777,proftpd,aflnet,1,b_abs,3996
1764720782,proftpd,aflnet,1,l_per,21.3
1764720782,proftpd,aflnet,1,l_abs,9098
1764720782,proftpd,aflnet,1,b_per,15.4
1764720782,proftpd,aflnet,1,b_abs,3996
1764720785,proftpd,aflnet,1,l_per,21.3
1764720785,proftpd,aflnet,1,l_abs,9098
1764720785,proftpd,aflnet,1,b_per,15.4
1764720785,proftpd,aflnet,1,b_abs,3996
1764720787,proftpd,aflnet,1,l_per,21.3
1764720787,proftpd,aflnet,1,l_abs,9098
1764720787,proftpd,aflnet,1,b_per,15.4
1764720787,proftpd,aflnet,1,b_abs,3996
1764720801,proftpd,aflnet,1,l_per,21.3
1764720801,proftpd,aflnet,1,l_abs,9098
1764720801,proftpd,aflnet,1,b_per,15.4
1764720801,proftpd,aflnet,1,b_abs,3996
1764720804,proftpd,aflnet,1,l_per,21.3
1764720804,proftpd,aflnet,1,l_abs,9098
1764720804,proftpd,aflnet,1,b_per,15.4
1764720804,proftpd,aflnet,1,b_abs,3996
1764720805,proftpd,aflnet,1,l_per,21.3
1764720805,proftpd,aflnet,1,l_abs,9098
1764720805,proftpd,aflnet,1,b_per,15.4
1764720805,proftpd,aflnet,1,b_abs,3996
1764720813,proftpd,aflnet,1,l_per,21.4
1764720813,proftpd,aflnet,1,l_abs,9102
1764720813,proftpd,aflnet,1,b_per,15.4
1764720813,proftpd,aflnet,1,b_abs,3997
1764720818,proftpd,aflnet,1,l_per,21.4
1764720818,proftpd,aflnet,1,l_abs,9105
1764720818,proftpd,aflnet,1,b_per,15.4
1764720818,proftpd,aflnet,1,b_abs,3999
1764720820,proftpd,aflnet,1,l_per,21.4
1764720820,proftpd,aflnet,1,l_abs,9105
1764720820,proftpd,aflnet,1,b_per,15.4
1764720820,proftpd,aflnet,1,b_abs,3999
1764720823,proftpd,aflnet,1,l_per,21.4
1764720823,proftpd,aflnet,1,l_abs,9105
1764720823,proftpd,aflnet,1,b_per,15.4
1764720823,proftpd,aflnet,1,b_abs,3999
1764720826,proftpd,aflnet,1,l_per,21.4
1764720826,proftpd,aflnet,1,l_abs,9105
1764720826,proftpd,aflnet,1,b_per,15.4
1764720826,proftpd,aflnet,1,b_abs,3999
1764720836,proftpd,aflnet,1,l_per,21.4
1764720836,proftpd,aflnet,1,l_abs,9105
1764720836,proftpd,aflnet,1,b_per,15.4
1764720836,proftpd,aflnet,1,b_abs,3999
1764720836,proftpd,aflnet,1,l_per,21.4
1764720836,proftpd,aflnet,1,l_abs,9105
1764720836,proftpd,aflnet,1,b_per,15.4
1764720836,proftpd,aflnet,1,b_abs,3999
1764720843,proftpd,aflnet,1,l_per,21.4
1764720843,proftpd,aflnet,1,l_abs,9105
1764720843,proftpd,aflnet,1,b_per,15.4
1764720843,proftpd,aflnet,1,b_abs,3999
1764720844,proftpd,aflnet,1,l_per,21.4
1764720844,proftpd,aflnet,1,l_abs,9107
1764720844,proftpd,aflnet,1,b_per,15.4
1764720844,proftpd,aflnet,1,b_abs,4000
1764720845,proftpd,aflnet,1,l_per,21.4
1764720845,proftpd,aflnet,1,l_abs,9107
1764720845,proftpd,aflnet,1,b_per,15.4
1764720845,proftpd,aflnet,1,b_abs,4000
1764720847,proftpd,aflnet,1,l_per,21.4
1764720847,proftpd,aflnet,1,l_abs,9107
1764720847,proftpd,aflnet,1,b_per,15.4
1764720847,proftpd,aflnet,1,b_abs,4000
1764720848,proftpd,aflnet,1,l_per,21.4
1764720848,proftpd,aflnet,1,l_abs,9107
1764720848,proftpd,aflnet,1,b_per,15.4
1764720848,proftpd,aflnet,1,b_abs,4000
1764720848,proftpd,aflnet,1,l_per,21.4
1764720848,proftpd,aflnet,1,l_abs,9107
1764720848,proftpd,aflnet,1,b_per,15.4
1764720848,proftpd,aflnet,1,b_abs,4000
1764720850,proftpd,aflnet,1,l_per,21.4
1764720850,proftpd,aflnet,1,l_abs,9107
1764720850,proftpd,aflnet,1,b_per,15.4
1764720850,proftpd,aflnet,1,b_abs,4000
1764720852,proftpd,aflnet,1,l_per,21.4
1764720852,proftpd,aflnet,1,l_abs,9107
1764720852,proftpd,aflnet,1,b_per,15.4
1764720852,proftpd,aflnet,1,b_abs,4000
1764720854,proftpd,aflnet,1,l_per,21.4
1764720854,proftpd,aflnet,1,l_abs,9107
1764720854,proftpd,aflnet,1,b_per,15.4
1764720854,proftpd,aflnet,1,b_abs,4000
